artist1,probability_of_artist1,artist2,probability_of_artist2,shared_probability,pmi_score,pages,paragraphs,volume,pmi_activity,start,end
"Tedesco, Jacopo (Lapo)",0.0038022813688212928,Buono,0.0019011406844106464,0.5,8.038918989292302,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Buono,0.0019011406844106464,"Tedesco, Jacopo (Lapo)",0.0038022813688212928,1.0,8.038918989292302,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bonaccorso",0.0038022813688212928,Polycletus,0.0019011406844106464,0.5,8.038918989292302,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Valdambrina, Francesco di",0.0019011406844106464,"Colle, Simone da (Simone de' Bronzi)",0.0038022813688212928,1.0,8.038918989292302,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0038022813688212928,"Valdambrina, Francesco di",0.0019011406844106464,0.5,8.038918989292302,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Polycletus,0.0019011406844106464,"Ghiberti, Bonaccorso",0.0038022813688212928,1.0,8.038918989292302,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0038022813688212928,"Linaiuolo, Berto",0.0019011406844106464,0.5,8.038918989292302,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0038022813688212928,"Camicia, Chimenti",0.0019011406844106464,0.5,8.038918989292302,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Linaiuolo, Berto",0.0019011406844106464,"Cellini, Baccio",0.0038022813688212928,1.0,8.038918989292302,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Camicia, Chimenti",0.0019011406844106464,"Cellini, Baccio",0.0038022813688212928,1.0,8.038918989292302,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agnolo (of Siena),0.0038022813688212928,Agostino (of Siena),0.005703422053231939,1.0,7.453956488571146,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agostino (of Siena),0.005703422053231939,Agnolo (of Siena),0.0038022813688212928,0.6666666666666666,7.453956488571146,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.005703422053231939,"Montepulciano, Marco da",0.0019011406844106464,0.3333333333333333,7.453956488571146,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.005703422053231939,"Lorenzo, Neri di",0.0019011406844106464,0.3333333333333333,7.453956488571146,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montepulciano, Marco da",0.0019011406844106464,"Bicci, Lorenzo di",0.005703422053231939,1.0,7.453956488571146,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lorenzo, Neri di",0.0019011406844106464,"Bicci, Lorenzo di",0.005703422053231939,1.0,7.453956488571146,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Rosselli, Cosimo",0.005703422053231939,"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.0019011406844106464,0.3333333333333333,7.453956488571146,[189],['216.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Eyck, Jan van (Johann of Bruges)",0.0019011406844106464,"Messina, Antonello da",0.005703422053231939,1.0,7.453956488571146,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Messina, Antonello da",0.005703422053231939,"Eyck, Jan van (Johann of Bruges)",0.0019011406844106464,0.3333333333333333,7.453956488571146,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.0019011406844106464,"Rosselli, Cosimo",0.005703422053231939,1.0,7.453956488571146,[189],['216.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Laurati, Pietro (Pietro Lorenzetti)",0.0076045627376425855,"Bologhini, Bartolommeo",0.0019011406844106464,0.25,7.038918989292303,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bologhini, Bartolommeo",0.0019011406844106464,"Laurati, Pietro (Pietro Lorenzetti)",0.0076045627376425855,1.0,7.038918989292303,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.0076045627376425855,"Partigiani, Pagno di Lapo",0.0019011406844106464,0.25,7.038918989292303,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.0076045627376425855,"Ciuffagni, Bernardo",0.0019011406844106464,0.25,7.038918989292303,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Partigiani, Pagno di Lapo",0.0019011406844106464,"Filarete, Antonio",0.0076045627376425855,1.0,7.038918989292303,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Fiesole, Mino da (Mino di Giovanni,",0.0076045627376425855,"Settignano, Desiderio da",0.0038022813688212928,0.5,7.038918989292303,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Settignano, Desiderio da",0.0038022813688212928,"Fiesole, Mino da (Mino di Giovanni,",0.0076045627376425855,1.0,7.038918989292303,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Romano, Paolo",0.0038022813688212928,"Mino, Maestro (Mino del Regno, or del Reame)",0.0038022813688212928,0.5,7.038918989292303,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ciuffagni, Bernardo",0.0019011406844106464,"Filarete, Antonio",0.0076045627376425855,1.0,7.038918989292303,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mino, Maestro (Mino del Regno, or del Reame)",0.0038022813688212928,"Romano, Paolo",0.0038022813688212928,0.5,7.038918989292303,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.009505703422053232,"Orcagna, Jacopo di Cione",0.0019011406844106464,0.2,6.71699089440494,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.009505703422053232,"Orcagna, Bernardo di Cione",0.0019011406844106464,0.2,6.71699089440494,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cavallini, Pietro",0.009505703422053232,"Angelico, Fra (Fra Giovanni da Fiesole)",0.0019011406844106464,0.2,6.71699089440494,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelico, Fra (Fra Giovanni da Fiesole)",0.0019011406844106464,"Cavallini, Pietro",0.009505703422053232,1.0,6.71699089440494,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Jacopo di Cione",0.0019011406844106464,"Orcagna, Andrea di Cione",0.009505703422053232,1.0,6.71699089440494,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Bernardo di Cione",0.0019011406844106464,"Orcagna, Andrea di Cione",0.009505703422053232,1.0,6.71699089440494,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.009505703422053232,"Pollaiuolo, Piero",0.0019011406844106464,0.2,6.71699089440494,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ferrarese, Ercole (Ercole da Ferrara)",0.009505703422053232,"Bolognese, Guido",0.0019011406844106464,0.2,6.71699089440494,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Piero",0.0019011406844106464,"Pollaiuolo, Antonio",0.009505703422053232,1.0,6.71699089440494,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bolognese, Guido",0.0019011406844106464,"Ferrarese, Ercole (Ercole da Ferrara)",0.009505703422053232,1.0,6.71699089440494,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0019011406844106464,"Vasari, Lazzaro (the elder)",0.009505703422053232,1.0,6.71699089440494,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Lazzaro (the elder)",0.009505703422053232,"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0019011406844106464,0.2,6.71699089440494,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Agnolo",0.011406844106463879,"Gaddi, Giovanni",0.0019011406844106464,0.16666666666666666,6.453956488571146,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Giovanni",0.0019011406844106464,"Gaddi, Agnolo",0.011406844106463879,1.0,6.453956488571146,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bartoluccio",0.005703422053231939,"Colle, Simone da (Simone de' Bronzi)",0.0038022813688212928,0.3333333333333333,6.453956488571146,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0038022813688212928,"Ghiberti, Bartoluccio",0.005703422053231939,0.5,6.453956488571146,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Giuliano da",0.011406844106463879,"Donzello, Polito del",0.0019011406844106464,0.16666666666666666,6.453956488571146,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Gentile",0.011406844106463879,"Vivarino, Luigi",0.0019011406844106464,0.16666666666666666,6.453956488571146,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Donzello, Polito del",0.0019011406844106464,"Maiano, Giuliano da",0.011406844106463879,1.0,6.453956488571146,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vivarino, Luigi",0.0019011406844106464,"Bellini, Gentile",0.011406844106463879,1.0,6.453956488571146,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tafi, Andrea",0.013307984790874524,Apollonio,0.0019011406844106464,0.14285714285714288,6.231564067234698,[49],['73.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Apollonio,0.0019011406844106464,"Tafi, Andrea",0.013307984790874524,1.0,6.231564067234698,[49],['73.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Casentino, Jacopo di",0.013307984790874524,"Daddi, Bernardo",0.0019011406844106464,0.14285714285714288,6.231564067234698,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Partigiani, Pagno di Lapo",0.0019011406844106464,Michelozzo Michelozzi,0.013307984790874524,1.0,6.231564067234698,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Michelozzo Michelozzi,0.013307984790874524,"Partigiani, Pagno di Lapo",0.0019011406844106464,0.14285714285714288,6.231564067234698,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Daddi, Bernardo",0.0019011406844106464,"Casentino, Jacopo di",0.013307984790874524,1.0,6.231564067234698,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Niccola",0.015209125475285171,Fuccio,0.0019011406844106464,0.125,6.038918989292303,[30],['37.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Margaritone,0.0076045627376425855,"Tedesco, Jacopo (Lapo)",0.0038022813688212928,0.25,6.038918989292303,[65],['90.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Fuccio,0.0019011406844106464,"Pisano, Niccola",0.015209125475285171,1.0,6.038918989292303,[30],['37.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tedesco, Jacopo (Lapo)",0.0038022813688212928,Margaritone,0.0076045627376425855,0.5,6.038918989292303,[65],['90.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.017110266159695818,Biagio (pupil of Botticelli),0.0019011406844106464,0.1111111111111111,5.86899398784999,[251],['288.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mantegna, Andrea",0.017110266159695818,"Squarcione, Jacopo",0.0038022813688212928,0.2222222222222222,5.86899398784999,"[280, 280]","['329.0', '328.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Squarcione, Jacopo",0.0038022813688212928,"Mantegna, Andrea",0.017110266159695818,1.0,5.86899398784999,"[280, 280]","['329.0', '328.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Biagio (pupil of Botticelli),0.0019011406844106464,"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.017110266159695818,1.0,5.86899398784999,[251],['288.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Robbia, Luca della",0.019011406844106463,"Robbia, Agostino della",0.0019011406844106464,0.1,5.71699089440494,[125],['101.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Robbia, Agostino della",0.0019011406844106464,"Robbia, Luca della",0.019011406844106463,1.0,5.71699089440494,[125],['101.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.019011406844106463,"Donzello, Polito del",0.0019011406844106464,0.1,5.71699089440494,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.019011406844106463,"Tasso, Domenico del",0.0019011406844106464,0.1,5.71699089440494,[261],['301.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Donzello, Polito del",0.0019011406844106464,"Maiano, Benedetto da",0.019011406844106463,1.0,5.71699089440494,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tasso, Domenico del",0.0019011406844106464,"Maiano, Benedetto da",0.019011406844106463,1.0,5.71699089440494,[261],['301.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Giovanni",0.02091254752851711,"Vivarino, Luigi",0.0019011406844106464,0.09090909090909091,5.579487370655006,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verrocchio, Andrea",0.02091254752851711,"Vinci, Leonardo da",0.0019011406844106464,0.09090909090909091,5.579487370655006,[271],['315.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verrocchio, Andrea",0.02091254752851711,Orsino,0.0019011406844106464,0.09090909090909091,5.579487370655006,[275],['324.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vinci, Leonardo da",0.0019011406844106464,"Verrocchio, Andrea",0.02091254752851711,1.0,5.579487370655006,[271],['315.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Orsino,0.0019011406844106464,"Verrocchio, Andrea",0.02091254752851711,1.0,5.579487370655006,[275],['324.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vivarino, Luigi",0.0019011406844106464,"Bellini, Giovanni",0.02091254752851711,1.0,5.579487370655006,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Memmi, Simone (Simone Martini, or Sanese)",0.022813688212927757,"Memmi, Lippo",0.005703422053231939,0.25,5.453956488571146,"[173, 172, 174]","['223.0', '220.0', '224.0']","['0', '0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Andrea",0.022813688212927757,"Pisano, Nino",0.0019011406844106464,0.08333333333333333,5.453956488571146,[130],['175.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Andrea",0.022813688212927757,"Pisano, Tommaso",0.0019011406844106464,0.08333333333333333,5.453956488571146,[130],['174.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Memmi, Lippo",0.005703422053231939,"Memmi, Simone (Simone Martini, or Sanese)",0.022813688212927757,1.0,5.453956488571146,"[173, 172, 174]","['223.0', '220.0', '224.0']","['0', '0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Nino",0.0019011406844106464,"Pisano, Andrea",0.022813688212927757,1.0,5.453956488571146,[130],['175.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Tommaso",0.0019011406844106464,"Pisano, Andrea",0.022813688212927757,1.0,5.453956488571146,[130],['174.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Gentile",0.011406844106463879,"Squarcione, Jacopo",0.0038022813688212928,0.16666666666666666,5.453956488571146,[280],['329.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Squarcione, Jacopo",0.0038022813688212928,"Bellini, Gentile",0.011406844106463879,0.5,5.453956488571146,[280],['329.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Aretino, Spinello",0.024714828897338403,"Daddi, Bernardo",0.0019011406844106464,0.07692307692307693,5.33847927115121,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Daddi, Bernardo",0.0019011406844106464,"Aretino, Spinello",0.024714828897338403,1.0,5.33847927115121,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, Domenico",0.024714828897338403,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0019011406844106464,0.07692307692307693,5.33847927115121,[232],['265.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, Domenico",0.024714828897338403,"Ghirlandajo, David",0.0019011406844106464,0.07692307692307693,5.33847927115121,[230],['262.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0019011406844106464,"Ghirlandajo, Domenico",0.024714828897338403,1.0,5.33847927115121,[232],['265.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, David",0.0019011406844106464,"Ghirlandajo, Domenico",0.024714828897338403,1.0,5.33847927115121,[230],['262.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.009505703422053232,"Ghiberti, Bartoluccio",0.005703422053231939,0.2,5.132028393683784,[237],['268.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Domenico (Domenico da Venezia)",0.009505703422053232,"Messina, Antonello da",0.005703422053231939,0.2,5.132028393683784,[63],['69.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bartoluccio",0.005703422053231939,"Pollaiuolo, Antonio",0.009505703422053232,0.3333333333333333,5.132028393683783,[237],['268.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Messina, Antonello da",0.005703422053231939,"Viniziano, Domenico (Domenico da Venezia)",0.009505703422053232,0.3333333333333333,5.132028393683783,[63],['69.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Castagno, Andrea dal (Andrea degli Impiccati)",0.024714828897338403,"Viniziano, Domenico (Domenico da Venezia)",0.009505703422053232,0.3076923076923077,5.016551176263849,"[103, 104, 101, 101]","['116.0', '117.0', '113.0', '112.0']","['2', '2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Domenico (Domenico da Venezia)",0.009505703422053232,"Castagno, Andrea dal (Andrea degli Impiccati)",0.024714828897338403,0.8,5.016551176263849,"[103, 104, 101, 101]","['116.0', '117.0', '113.0', '112.0']","['2', '2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Giovanni",0.022813688212927757,Agostino (of Siena),0.005703422053231939,0.16666666666666666,4.86899398784999,"[97, 98]","['129.0', '130.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agostino (of Siena),0.005703422053231939,"Pisano, Giovanni",0.022813688212927757,0.6666666666666666,4.86899398784999,"[97, 98]","['129.0', '130.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.017110266159695818,"Angelo, Lorentino d'",0.0038022813688212928,0.1111111111111111,4.86899398784999,[22],['24.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelo, Lorentino d'",0.0038022813688212928,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.017110266159695818,0.5,4.86899398784999,[22],['24.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Buffalmacco, Buonamico",0.03612167300380228,"Giovanni, Bruno di",0.0038022813688212928,0.10526315789473685,4.790991475848717,"[147, 145]","['192.0', '188.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
